Date,Open,High,Low,Close
04/28/2020,"7,714","7,795","7,673","7,723"
04/27/2020,"7,660","7,797","7,593","7,714"
04/26/2020,"7,553","7,709","7,498","7,660"
04/25/2020,"7,529","7,714","7,445","7,553"
04/24/2020,"7,534","7,616","7,399","7,523"
04/23/2020,"7,098","7,760","7,035","7,534"
04/22/2020,"6,888","7,165","6,829","7,098"
04/21/2020,"6,775","6,950","6,761","6,889"
04/20/2020,"7,145","7,220","6,775","6,775"
04/19/2020,"7,224","7,300","7,069","7,146"
04/18/2020,"7,074","7,277","7,030","7,224"
04/17/2020,"7,080","7,210","6,995","7,074"
04/16/2020,"6,735","7,133","6,479","7,080"
04/15/2020,"6,930","6,938","6,694","6,735"
04/14/2020,"6,793","6,985","6,776","6,930"
04/13/2020,"7,136","7,173","6,587","6,794"
04/12/2020,"6,810","7,197","6,775","7,136"
04/11/2020,"6,910","6,949","6,795","6,810"
04/10/2020,"7,272","7,322","6,757","6,911"
04/09/2020,"7,317","7,396","7,122","7,272"
04/08/2020,"7,295","7,423","7,080","7,317"
04/07/2020,"7,280","7,466","7,205","7,295"
04/06/2020,"6,804","7,321","6,736","7,280"
04/05/2020,"6,760","7,003","6,683","6,804"
04/04/2020,"6,778","6,910","6,668","6,760"
04/03/2020,"6,807","7,042","6,615","6,775"
04/02/2020,"6,212","7,243","6,208","6,807"
04/01/2020,"6,473","6,507","6,163","6,212"
03/31/2020,"6,376","6,614","6,347","6,472"
03/30/2020,"5,903","6,450","5,858","6,376"
03/29/2020,"6,228","6,305","5,891","5,903"
03/28/2020,"6,667","6,705","6,041","6,228"
03/27/2020,"6,675","6,867","6,591","6,667"
03/26/2020,"6,625","6,791","6,534","6,675"
03/25/2020,"6,719","6,978","6,485","6,625"
03/24/2020,"6,295","6,853","6,286","6,719"
03/23/2020,"5,921","6,616","5,699","6,295"
03/22/2020,"6,222","6,451","5,884","5,921"
03/21/2020,"6,199","6,373","5,677","6,222"
03/20/2020,"6,235","6,925","6,070","6,199"
03/19/2020,"5,345","6,386","5,272","6,235"
03/18/2020,"5,394","5,557","5,028","5,345"
03/17/2020,"4,941","5,496","4,842","5,393"
03/16/2020,"5,307","5,965","4,443","4,941"
03/15/2020,"5,404","5,581","5,057","5,307"
03/14/2020,"5,443","5,776","5,217","5,404"
03/13/2020,"6,026","6,039","3,906","5,444"
03/12/2020,"7,835","7,983","5,666","6,026"
03/11/2020,"7,983","8,038","7,596","7,835"
03/10/2020,"7,846","8,154","7,741","7,983"
03/09/2020,"8,294","8,313","7,640","7,846"
03/08/2020,"8,891","8,926","8,177","8,294"
03/07/2020,"9,117","9,210","8,862","8,891"
03/06/2020,"9,121","9,177","9,001","9,117"
03/05/2020,"8,708","9,166","8,699","9,121"
03/04/2020,"8,709","8,843","8,674","8,708"
03/03/2020,"8,890","8,971","8,665","8,709"
03/02/2020,"8,486","8,913","8,463","8,890"
03/01/2020,"8,657","8,748","8,416","8,486"
02/29/2020,"8,617","8,809","8,590","8,657"
02/28/2020,"8,887","8,896","8,438","8,618"
02/27/2020,"8,795","8,968","8,527","8,887"
02/26/2020,"9,316","9,421","8,638","8,795"
02/25/2020,"9,593","9,675","9,283","9,316"
02/24/2020,"9,880","10,021","9,492","9,593"
02/23/2020,"9,698","10,015","9,665","9,881"
02/22/2020,"9,717","9,723","9,576","9,698"
02/21/2020,"9,584","9,767","9,567","9,717"
02/20/2020,"10,159","10,164","9,319","9,584"
02/19/2020,"10,175","10,300","10,046","10,159"
02/18/2020,"9,633","10,182","9,617","10,175"
02/17/2020,"9,778","9,997","9,474","9,634"
02/16/2020,"9,892","10,046","9,625","9,778"
02/15/2020,"10,372","10,399","9,771","9,892"
02/14/2020,"10,225","10,387","10,105","10,372"
02/13/2020,"10,393","10,504","10,090","10,225"
02/12/2020,"10,272","10,479","10,220","10,393"
02/11/2020,"9,850","10,383","9,714","10,272"
02/10/2020,"10,060","10,194","9,752","9,850"
02/09/2020,"9,865","10,171","9,855","10,060"
02/08/2020,"9,731","9,883","9,661","9,865"
02/07/2020,"9,768","9,870","9,655","9,731"
02/06/2020,"9,675","9,852","9,531","9,768"
02/05/2020,"9,172","9,761","9,129","9,674"
02/04/2020,"9,305","9,341","9,081","9,171"
02/03/2020,"9,435","9,605","9,224","9,305"
02/02/2020,"9,365","9,467","9,150","9,435"
02/01/2020,"9,304","9,450","9,290","9,365"
01/31/2020,"9,560","9,564","9,202","9,304"
01/30/2020,"9,378","9,563","9,188","9,560"
01/29/2020,"9,048","9,425","9,037","9,378"
01/28/2020,"8,968","9,178","8,876","9,048"
01/27/2020,"8,554","8,968","8,539","8,968"
01/26/2020,"8,349","8,590","8,286","8,555"
01/25/2020,"8,474","8,500","8,257","8,349"
01/24/2020,"8,354","8,509","8,220","8,474"
01/23/2020,"8,645","8,663","8,280","8,354"
01/22/2020,"8,700","8,789","8,574","8,645"
01/21/2020,"8,656","8,732","8,486","8,700"
01/20/2020,"8,641","8,748","8,491","8,656"
01/19/2020,"8,897","9,181","8,491","8,641"
01/18/2020,"8,869","8,976","8,808","8,897"
01/17/2020,"8,737","9,006","8,663","8,869"
01/16/2020,"8,808","8,860","8,588","8,737"
01/15/2020,"8,694","8,895","8,559","8,808"
01/14/2020,"8,151","8,852","8,104","8,694"
01/13/2020,"8,137","8,191","8,048","8,151"
01/12/2020,"8,157","8,284","7,967","8,137"
01/11/2020,"8,072","8,250","7,989","8,157"
01/10/2020,"7,823","8,127","7,680","8,072"
01/09/2020,"8,043","8,106","7,781","7,823"
01/08/2020,"8,169","8,461","7,876","8,043"
01/07/2020,"7,547","8,179","7,547","8,169"
01/06/2020,"7,430","7,598","7,316","7,547"
01/05/2020,"7,332","7,488","7,324","7,430"
01/04/2020,"7,310","7,391","7,253","7,332"
01/03/2020,"6,930","7,396","6,860","7,311"
01/02/2020,"7,215","7,220","6,915","6,930"
01/01/2020,"7,145","7,231","7,143","7,215"
12/31/2019,"7,247","7,296","7,116","7,145"
12/30/2019,"7,390","7,422","7,203","7,247"
12/29/2019,"7,326","7,522","7,282","7,390"
12/28/2019,"7,212","7,345","7,206","7,326"
12/27/2019,"7,244","7,250","7,067","7,212"
12/26/2019,"7,243","7,423","7,170","7,244"
12/25/2019,"7,214","7,261","7,120","7,242"
12/24/2019,"7,401","7,417","7,161","7,214"
12/23/2019,"7,420","7,686","7,369","7,401"
12/22/2019,"7,154","7,456","7,126","7,420"
12/21/2019,"7,212","7,212","7,118","7,154"
12/20/2019,"7,150","7,213","7,080","7,212"
12/19/2019,"7,124","7,440","7,048","7,150"
12/18/2019,"6,584","7,213","6,436","7,125"
12/17/2019,"6,851","6,931","6,577","6,584"
12/16/2019,"7,126","7,135","6,831","6,851"
12/15/2019,"7,072","7,186","7,012","7,126"
12/14/2019,"7,256","7,264","7,011","7,072"
12/13/2019,"7,245","7,296","7,182","7,256"
12/12/2019,"7,168","7,285","7,086","7,245"
12/11/2019,"7,206","7,265","7,135","7,168"
12/10/2019,"7,303","7,389","7,166","7,206"
12/09/2019,"7,534","7,650","7,288","7,303"
12/08/2019,"7,516","7,574","7,396","7,534"
12/07/2019,"7,439","7,625","7,438","7,516"
12/06/2019,"7,386","7,600","7,315","7,439"
12/05/2019,"7,192","7,479","7,107","7,386"
12/04/2019,"7,309","7,769","7,096","7,192"
12/03/2019,"7,301","7,405","7,245","7,309"
12/02/2019,"7,358","7,447","7,166","7,301"
12/01/2019,"7,507","7,570","7,247","7,358"
11/30/2019,"7,747","7,802","7,461","7,507"
11/29/2019,"7,592","7,859","7,378","7,747"
11/28/2019,"7,565","7,650","7,428","7,592"
11/27/2019,"7,113","7,669","6,857","7,565"
11/26/2019,"7,168","7,335","7,029","7,113"
11/25/2019,"7,052","7,370","6,529","7,168"
11/24/2019,"7,286","7,341","6,926","7,052"
11/23/2019,"7,335","7,352","7,107","7,286"
11/22/2019,"7,582","7,707","6,796","7,336"
11/21/2019,"8,084","8,111","7,409","7,582"
11/20/2019,"8,099","8,218","8,032","8,084"
11/19/2019,"8,198","8,222","7,999","8,099"
11/18/2019,"8,528","8,563","8,035","8,198"
11/17/2019,"8,451","8,624","8,381","8,528"
11/16/2019,"8,466","8,524","8,434","8,451"
11/15/2019,"8,653","8,766","8,378","8,466"
11/14/2019,"8,747","8,780","8,566","8,653"
11/13/2019,"8,787","8,829","8,709","8,747"
11/12/2019,"8,712","8,861","8,564","8,787"
11/11/2019,"9,036","9,096","8,604","8,712"
11/10/2019,"8,776","9,127","8,755","9,036"
11/09/2019,"8,802","8,880","8,728","8,775"
11/08/2019,"9,178","9,247","8,674","8,802"
11/07/2019,"9,293","9,371","9,139","9,178"
11/06/2019,"9,354","9,442","9,259","9,293"
11/05/2019,"9,473","9,485","9,188","9,354"
11/04/2019,"9,159","9,577","9,078","9,473"
11/03/2019,"9,331","9,378","9,119","9,159"
11/02/2019,"9,182","9,386","9,182","9,331"
11/01/2019,"9,245","9,293","9,061","9,182"
10/31/2019,"9,209","9,425","8,966","9,245"
10/30/2019,"9,240","9,508","9,000","9,209"
10/29/2019,"9,418","9,555","9,087","9,240"
10/28/2019,"9,749","9,926","9,271","9,417"
10/27/2019,"9,024","9,804","9,021","9,749"
10/26/2019,"8,646","10,491","8,572","9,024"
10/25/2019,"7,486","8,767","7,403","8,646"
10/24/2019,"7,490","7,508","7,362","7,486"
10/23/2019,"8,172","8,172","7,306","7,490"
10/22/2019,"8,202","8,306","8,167","8,172"
10/21/2019,"8,243","8,340","8,160","8,202"
10/20/2019,"7,982","8,245","7,884","8,243"
10/19/2019,"7,954","8,090","7,882","7,982"
10/18/2019,"8,057","8,116","7,825","7,954"
10/17/2019,"7,951","8,122","7,943","8,057"
10/16/2019,"8,174","8,174","7,917","7,951"
10/15/2019,"8,336","8,410","8,099","8,174"
10/14/2019,"8,446","8,447","8,160","8,336"
10/13/2019,"8,317","8,467","8,291","8,446"
10/12/2019,"8,348","8,409","8,239","8,317"
10/11/2019,"8,580","8,811","8,290","8,348"
10/10/2019,"8,608","8,656","8,460","8,580"
10/09/2019,"8,170","8,688","8,114","8,608"
10/08/2019,"8,233","8,342","8,154","8,170"
10/07/2019,"7,903","8,307","7,773","8,233"
10/06/2019,"8,085","8,196","7,789","7,903"
10/05/2019,"8,204","8,232","8,026","8,085"
10/04/2019,"8,160","8,288","8,016","8,204"
10/03/2019,"8,266","8,412","8,087","8,160"
10/02/2019,"8,310","8,412","8,177","8,266"
10/01/2019,"8,284","8,526","8,195","8,310"
09/30/2019,"7,958","8,356","7,719","8,284"
09/29/2019,"8,158","8,336","7,914","7,958"
09/28/2019,"8,008","8,287","7,993","8,158"
09/27/2019,"8,121","8,158","7,870","8,008"
09/26/2019,"8,354","8,649","7,738","8,121"
09/25/2019,"8,440","8,795","8,236","8,354"
09/24/2019,"9,795","9,816","8,088","8,440"
09/23/2019,"9,983","10,069","9,687","9,795"
09/22/2019,"10,011","10,083","9,853","9,983"
09/21/2019,"10,151","10,179","9,924","10,011"
09/20/2019,"10,113","10,362","10,070","10,151"
09/19/2019,"10,175","10,208","9,607","10,113"
09/18/2019,"10,251","10,273","10,092","10,175"
09/17/2019,"10,126","10,340","10,122","10,251"
09/16/2019,"10,308","10,374","10,080","10,126"
09/15/2019,"10,383","10,438","10,272","10,308"
09/14/2019,"10,213","10,417","10,168","10,383"
09/13/2019,"10,312","10,460","10,195","10,213"
09/12/2019,"10,079","10,370","10,043","10,312"
09/11/2019,"10,010","10,245","9,869","10,079"
09/10/2019,"10,311","10,383","9,928","10,010"
09/09/2019,"10,350","10,531","10,070","10,311"
09/08/2019,"10,494","10,591","10,250","10,350"
09/07/2019,"10,383","10,565","10,209","10,494"
09/06/2019,"10,536","10,936","10,296","10,383"
09/05/2019,"10,714","10,827","10,466","10,536"
09/04/2019,"10,663","10,729","10,391","10,714"
09/03/2019,"10,190","10,776","10,190","10,663"
09/02/2019,"9,635","10,198","9,615","10,190"
09/01/2019,"9,581","9,686","9,447","9,635"
08/31/2019,"9,567","9,692","9,535","9,581"
08/30/2019,"9,501","9,620","9,359","9,567"
08/29/2019,"9,667","9,744","9,330","9,501"
08/28/2019,"10,158","10,275","9,543","9,667"
08/27/2019,"10,313","10,393","10,034","10,158"
08/26/2019,"10,072","10,650","9,910","10,313"
08/25/2019,"10,108","10,349","9,967","10,072"
08/24/2019,"10,418","10,451","9,898","10,108"
08/23/2019,"10,174","10,469","10,048","10,418"
08/22/2019,"10,105","10,231","9,763","10,174"
08/21/2019,"10,734","10,837","9,856","10,105"
08/20/2019,"10,698","10,951","10,570","10,734"
08/19/2019,"10,372","10,828","10,271","10,698"
08/18/2019,"10,173","10,505","10,052","10,372"
08/17/2019,"10,465","10,519","9,993","10,173"
08/16/2019,"10,099","10,537","9,749","10,465"
08/15/2019,"10,129","10,242","9,487","10,099"
08/14/2019,"10,893","10,936","10,031","10,129"
08/13/2019,"11,430","11,454","10,751","10,893"
08/12/2019,"11,364","11,575","11,235","11,430"
08/11/2019,"11,303","11,463","11,105","11,364"
08/10/2019,"11,809","11,967","11,208","11,304"
08/09/2019,"11,558","12,047","11,496","11,809"
08/08/2019,"11,769","12,064","11,476","11,558"
08/07/2019,"11,696","12,139","11,209","11,769"
08/06/2019,"11,761","12,316","11,542","11,696"
08/05/2019,"10,951","11,948","10,795","11,761"
08/04/2019,"10,856","11,032","10,578","10,951"
08/03/2019,"10,472","10,916","10,365","10,856"
08/02/2019,"10,289","10,665","10,289","10,472"
08/01/2019,"9,998","10,331","9,886","10,289"
07/31/2019,"9,608","10,121","9,527","9,998"
07/30/2019,"9,472","9,758","9,384","9,608"
07/29/2019,"9,536","9,707","9,126","9,472"
07/28/2019,"9,404","9,554","9,312","9,536"
07/27/2019,"9,864","10,212","9,305","9,404"
07/26/2019,"9,867","9,945","9,668","9,864"
07/25/2019,"9,647","10,182","9,563","9,867"
07/24/2019,"10,136","10,215","9,515","9,647"
07/23/2019,"10,126","10,379","9,871","10,136"
07/22/2019,"10,407","10,680","10,075","10,126"
07/21/2019,"10,932","11,109","10,334","10,407"
07/20/2019,"10,406","11,036","10,386","10,932"
07/19/2019,"10,527","10,785","10,123","10,406"
07/18/2019,"9,750","10,748","9,299","10,528"
07/17/2019,"9,691","9,981","9,089","9,750"
07/16/2019,"10,861","11,074","9,480","9,691"
07/15/2019,"10,488","10,942","9,874","10,861"
07/14/2019,"11,197","11,456","10,314","10,488"
07/13/2019,"11,635","11,936","11,025","11,197"
07/12/2019,"11,596","11,781","10,979","11,635"
07/11/2019,"12,061","12,192","11,182","11,596"
07/10/2019,"12,502","13,191","11,908","12,062"
07/09/2019,"12,222","12,818","12,139","12,502"
07/08/2019,"11,545","12,242","11,342","12,223"
07/07/2019,"11,517","11,610","11,061","11,545"
07/06/2019,"11,126","11,710","10,822","11,517"
07/05/2019,"11,859","11,860","10,781","11,125"
07/04/2019,"11,279","12,058","11,236","11,859"
07/03/2019,"10,775","11,569","10,593","11,279"
07/02/2019,"10,198","10,859","9,661","10,775"
07/01/2019,"11,226","11,419","9,968","10,199"
06/30/2019,"11,863","12,249","10,834","11,226"
06/29/2019,"12,314","12,440","11,340","11,863"
06/28/2019,"10,831","12,336","10,306","12,314"
06/27/2019,"13,838","13,843","10,368","10,830"
06/26/2019,"11,364","13,853","11,345","13,839"
06/25/2019,"10,897","11,468","10,806","11,364"
06/24/2019,"10,960","11,254","10,553","10,897"
06/23/2019,"10,667","11,011","10,377","10,959"
06/22/2019,"9,908","11,203","9,856","10,667"
06/21/2019,"9,546","9,948","9,466","9,908"
06/20/2019,"9,150","9,548","9,124","9,547"
06/19/2019,"9,068","9,207","8,950","9,150"
06/18/2019,"9,303","9,473","8,938","9,068"
06/17/2019,"8,915","9,421","8,823","9,303"
06/16/2019,"8,858","9,385","8,770","8,915"
06/15/2019,"8,421","8,905","8,415","8,858"
06/14/2019,"8,243","8,464","8,183","8,421"
06/13/2019,"8,171","8,292","8,054","8,243"
06/12/2019,"7,898","8,270","7,827","8,171"
06/11/2019,"7,989","8,051","7,717","7,898"
06/10/2019,"7,749","8,079","7,517","7,989"
06/09/2019,"7,833","7,969","7,606","7,749"
06/08/2019,"7,975","8,068","7,793","7,832"
06/07/2019,"7,599","8,129","7,584","7,975"
06/06/2019,"7,794","7,921","7,459","7,599"
06/05/2019,"7,599","7,888","7,448","7,794"
06/04/2019,"8,562","8,570","7,505","7,598"
06/03/2019,"8,683","8,759","8,335","8,562"
06/02/2019,"8,536","8,830","8,532","8,683"
06/01/2019,"8,443","8,618","8,431","8,536"
05/31/2019,"8,619","8,619","7,999","8,443"
05/30/2019,"8,692","9,085","8,544","8,619"
05/29/2019,"8,693","8,755","8,433","8,692"
05/28/2019,"8,811","8,845","8,550","8,693"
05/27/2019,"8,572","8,940","8,534","8,811"
05/26/2019,"8,019","8,603","7,898","8,572"
05/25/2019,"8,063","8,149","7,941","8,019"
05/24/2019,"7,789","8,174","7,783","8,063"
05/23/2019,"7,934","7,941","7,476","7,789"
05/22/2019,"8,021","8,110","7,762","7,934"
05/21/2019,"7,820","8,145","7,806","8,021"
05/20/2019,"7,963","8,298","7,585","7,820"
05/19/2019,"7,247","8,148","7,234","7,963"
05/18/2019,"7,138","7,485","7,070","7,247"
05/17/2019,"7,837","7,951","6,653","7,138"
05/16/2019,"8,200","8,376","7,757","7,837"
05/15/2019,"7,773","8,260","7,628","8,201"
05/14/2019,"7,906","8,329","7,613","7,773"
05/13/2019,"7,020","7,965","6,872","7,906"
05/12/2019,"6,941","7,579","6,773","7,020"
05/11/2019,"6,374","7,024","6,241","6,942"
05/10/2019,"6,062","6,426","6,051","6,374"
05/09/2019,"5,903","6,094","5,853","6,062"
05/08/2019,"5,843","5,911","5,668","5,903"
05/07/2019,"5,736","5,962","5,663","5,843"
05/06/2019,"5,703","5,779","5,570","5,736"
05/05/2019,"5,609","5,834","5,609","5,703"
05/04/2019,"5,674","5,820","5,524","5,609"
05/03/2019,"5,399","5,792","5,372","5,674"
05/02/2019,"5,303","5,418","5,290","5,399"
05/01/2019,"5,237","5,355","5,227","5,303"
04/30/2019,"5,154","5,284","5,101","5,237"
04/29/2019,"5,143","5,188","5,078","5,154"
04/28/2019,"5,204","5,214","5,105","5,143"
04/27/2019,"5,081","5,211","5,081","5,204"
04/26/2019,"5,486","5,499","4,987","5,081"
04/25/2019,"5,432","5,509","5,382","5,486"
04/24/2019,"5,588","5,619","5,377","5,432"
04/23/2019,"5,386","5,640","5,360","5,588"
04/22/2019,"5,259","5,438","5,236","5,386"
04/21/2019,"5,323","5,343","5,218","5,259"
04/20/2019,"5,301","5,356","5,255","5,323"
04/19/2019,"5,294","5,352","5,203","5,302"
04/18/2019,"5,235","5,313","5,207","5,294"
04/17/2019,"5,194","5,269","5,176","5,235"
04/16/2019,"5,014","5,227","4,954","5,194"
04/15/2019,"5,089","5,187","4,997","5,014"
04/14/2019,"5,079","5,108","5,018","5,089"
04/13/2019,"5,060","5,119","5,028","5,079"
04/12/2019,"5,075","5,115","4,917","5,060"
04/11/2019,"5,402","5,419","4,974","5,075"
04/10/2019,"5,213","5,459","5,161","5,402"
04/09/2019,"5,203","5,310","5,150","5,213"
04/08/2019,"5,131","5,346","5,117","5,203"
04/07/2019,"5,160","5,177","4,918","5,131"
04/06/2019,"5,015","5,236","4,971","5,160"
04/05/2019,"4,827","5,060","4,784","5,015"
04/04/2019,"5,141","5,342","4,814","4,827"
04/03/2019,"4,767","5,189","4,747","5,141"
04/02/2019,"4,132","5,073","4,127","4,767"
04/01/2019,"4,096","4,148","4,055","4,132"
03/31/2019,"4,077","4,101","4,077","4,096"
03/30/2019,"4,079","4,129","4,044","4,077"
03/29/2019,"4,010","4,100","4,008","4,079"
03/28/2019,"4,006","4,035","3,995","4,010"
03/27/2019,"3,915","4,032","3,909","4,006"
03/26/2019,"3,899","3,920","3,874","3,915"
03/25/2019,"3,963","3,977","3,860","3,899"
03/24/2019,"3,971","3,984","3,958","3,963"
03/23/2019,"3,991","3,998","3,960","3,971"
03/22/2019,"3,973","3,998","3,961","3,991"
03/21/2019,"4,014","4,055","3,920","3,973"
03/20/2019,"3,995","4,017","3,965","4,014"
03/19/2019,"3,961","4,008","3,952","3,995"
03/18/2019,"3,972","4,014","3,938","3,961"
03/17/2019,"3,978","3,991","3,938","3,972"
03/16/2019,"3,906","4,035","3,886","3,978"
03/15/2019,"3,851","3,907","3,849","3,906"
03/14/2019,"3,854","3,899","3,788","3,851"
03/13/2019,"3,853","3,871","3,830","3,854"
03/12/2019,"3,840","3,875","3,800","3,853"
03/11/2019,"3,883","3,911","3,820","3,840"
03/10/2019,"3,891","3,918","3,870","3,883"
03/09/2019,"3,897","3,946","3,776","3,891"
03/08/2019,"3,870","3,908","3,850","3,897"
03/07/2019,"3,844","3,890","3,831","3,870"
03/06/2019,"3,838","3,891","3,812","3,844"
03/05/2019,"3,704","3,869","3,684","3,838"
03/04/2019,"3,794","3,804","3,673","3,704"
03/03/2019,"3,803","3,818","3,775","3,794"
03/02/2019,"3,829","3,839","3,763","3,803"
03/01/2019,"3,803","3,843","3,787","3,829"
02/28/2019,"3,723","3,883","3,713","3,803"
02/27/2019,"3,795","3,822","3,659","3,723"
02/26/2019,"3,827","3,830","3,766","3,795"
02/25/2019,"3,783","3,859","3,731","3,827"
02/24/2019,"4,136","4,186","3,715","3,783"
02/23/2019,"3,931","4,154","3,913","4,136"
02/22/2019,"3,892","3,954","3,886","3,931"
02/21/2019,"3,932","3,985","3,870","3,892"
02/20/2019,"3,929","3,962","3,867","3,932"
02/19/2019,"3,863","3,970","3,833","3,929"
02/18/2019,"3,573","3,915","3,572","3,863"
02/17/2019,"3,599","3,662","3,558","3,573"
02/16/2019,"3,566","3,607","3,563","3,599"
02/15/2019,"3,565","3,615","3,548","3,566"
02/14/2019,"3,568","3,589","3,537","3,565"
02/13/2019,"3,606","3,627","3,562","3,568"
02/12/2019,"3,598","3,617","3,550","3,606"
02/11/2019,"3,604","3,654","3,582","3,598"
02/10/2019,"3,612","3,630","3,580","3,604"
02/09/2019,"3,624","3,637","3,582","3,612"
02/08/2019,"3,359","3,707","3,344","3,624"
02/07/2019,"3,363","3,380","3,353","3,359"
02/06/2019,"3,425","3,442","3,339","3,363"
02/05/2019,"3,415","3,429","3,400","3,425"
02/04/2019,"3,405","3,435","3,388","3,415"
02/03/2019,"3,433","3,483","3,391","3,405"
02/02/2019,"3,447","3,454","3,415","3,433"
02/01/2019,"3,424","3,455","3,376","3,447"
01/31/2019,"3,433","3,471","3,397","3,424"
01/30/2019,"3,401","3,458","3,373","3,433"
01/29/2019,"3,421","3,440","3,345","3,401"
01/28/2019,"3,551","3,551","3,375","3,421"
01/27/2019,"3,556","3,565","3,475","3,551"
01/26/2019,"3,553","3,655","3,541","3,556"
01/25/2019,"3,569","3,577","3,513","3,553"
01/24/2019,"3,539","3,592","3,530","3,569"
01/23/2019,"3,586","3,613","3,524","3,539"
01/22/2019,"3,539","3,608","3,435","3,586"
01/21/2019,"3,531","3,565","3,508","3,539"
01/20/2019,"3,703","3,705","3,479","3,531"
01/19/2019,"3,606","3,755","3,605","3,703"
01/18/2019,"3,628","3,657","3,580","3,606"
01/17/2019,"3,590","3,648","3,546","3,628"
01/16/2019,"3,566","3,667","3,565","3,590"
01/15/2019,"3,672","3,684","3,546","3,567"
01/14/2019,"3,498","3,709","3,488","3,672"
01/13/2019,"3,634","3,645","3,486","3,498"
01/12/2019,"3,656","3,698","3,566","3,634"
01/11/2019,"3,627","3,672","3,588","3,656"
01/10/2019,"4,010","4,033","3,573","3,627"
01/09/2019,"4,006","4,041","3,967","4,010"
01/08/2019,"4,007","4,109","3,950","4,006"
01/07/2019,"4,036","4,069","3,969","4,006"
01/06/2019,"3,838","4,077","3,757","4,036"
01/05/2019,"3,785","3,873","3,783","3,838"
01/04/2019,"3,799","3,821","3,732","3,782"
01/03/2019,"3,877","3,914","3,760","3,799"
01/02/2019,"3,724","3,883","3,712","3,877"
01/01/2019,"3,679","3,745","3,638","3,724"
12/31/2018,"3,814","3,851","3,637","3,679"
12/30/2018,"3,856","3,939","3,692","3,814"
12/29/2018,"3,905","3,934","3,815","3,856"
12/28/2018,"3,580","3,954","3,567","3,905"
12/27/2018,"3,768","3,840","3,570","3,580"
12/26/2018,"3,778","3,861","3,687","3,768"
12/25/2018,"4,029","4,075","3,679","3,778"
12/24/2018,"3,960","4,235","3,909","4,029"
12/23/2018,"3,887","4,050","3,841","3,960"
12/22/2018,"3,794","3,926","3,784","3,887"
12/21/2018,"3,895","4,160","3,775","3,794"
12/20/2018,"3,730","4,170","3,651","3,895"
12/19/2018,"3,504","3,924","3,504","3,730"
12/18/2018,"3,549","3,571","3,437","3,504"
12/17/2018,"3,221","3,583","3,183","3,549"
12/16/2018,"3,186","3,257","3,181","3,221"
12/15/2018,"3,165","3,237","3,130","3,186"
12/14/2018,"3,246","3,292","3,156","3,165"
12/13/2018,"3,437","3,459","3,230","3,246"
12/12/2018,"3,347","3,486","3,326","3,437"
12/11/2018,"3,394","3,425","3,295","3,347"
12/10/2018,"3,579","3,586","3,357","3,393"
12/09/2018,"3,330","3,634","3,254","3,579"
12/08/2018,"3,335","3,493","3,311","3,330"
12/07/2018,"3,626","3,634","3,212","3,335"
12/06/2018,"3,735","3,840","3,549","3,626"
12/05/2018,"3,871","3,913","3,669","3,735"
12/04/2018,"3,830","4,030","3,733","3,871"
12/03/2018,"4,159","4,183","3,747","3,830"
12/02/2018,"4,150","4,261","4,036","4,159"
12/01/2018,"3,956","4,260","3,873","4,150"
11/30/2018,"4,192","4,295","3,870","3,956"
11/29/2018,"4,313","4,402","4,088","4,192"
11/28/2018,"3,726","4,357","3,693","4,313"
11/27/2018,"3,635","3,796","3,563","3,724"
11/26/2018,"3,930","4,113","3,522","3,638"
11/25/2018,"4,140","4,144","3,475","3,930"
11/24/2018,"4,215","4,368","4,123","4,140"
11/23/2018,"4,418","4,472","4,092","4,215"
11/22/2018,"4,412","4,589","4,337","4,418"
11/21/2018,"4,269","4,627","4,195","4,413"
11/20/2018,"4,881","4,911","4,047","4,269"
11/19/2018,"5,535","5,558","4,872","4,881"
11/18/2018,"5,503","5,654","5,477","5,535"
11/17/2018,"5,511","5,544","5,421","5,503"
11/16/2018,"5,481","5,609","5,420","5,511"
11/15/2018,"5,416","5,640","5,202","5,481"
11/14/2018,"6,294","6,294","5,309","5,416"
11/13/2018,"6,332","6,332","6,252","6,294"
11/12/2018,"6,330","6,382","6,311","6,332"
11/11/2018,"6,364","6,367","6,275","6,330"
11/10/2018,"6,341","6,374","6,312","6,364"
11/09/2018,"6,422","6,428","6,313","6,341"
11/08/2018,"6,506","6,510","6,395","6,422"
11/07/2018,"6,419","6,537","6,418","6,506"
11/06/2018,"6,397","6,450","6,387","6,419"
11/05/2018,"6,413","6,440","6,373","6,397"
11/04/2018,"6,333","6,462","6,318","6,413"
11/03/2018,"6,356","6,356","6,316","6,333"
11/02/2018,"6,320","6,379","6,319","6,356"
11/01/2018,"6,304","6,327","6,294","6,320"
10/31/2018,"6,256","6,352","6,203","6,304"
10/30/2018,"6,246","6,288","6,236","6,256"
10/29/2018,"6,393","6,416","6,210","6,246"
10/28/2018,"6,404","6,414","6,393","6,393"
10/27/2018,"6,401","6,421","6,388","6,404"
10/26/2018,"6,408","6,449","6,383","6,402"
10/25/2018,"6,423","6,435","6,362","6,408"
10/24/2018,"6,405","6,467","6,391","6,423"
10/23/2018,"6,390","6,414","6,360","6,405"
10/22/2018,"6,437","6,438","6,378","6,390"
10/21/2018,"6,399","6,451","6,399","6,437"
10/20/2018,"6,384","6,419","6,368","6,399"
10/19/2018,"6,396","6,410","6,359","6,384"
10/18/2018,"6,432","6,488","6,355","6,396"
